Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,118.4179412947834,120.21461164598104,117.26452162014796,118.21830749511719,2605400,0.0,0.0
2015-01-05 00:00:00-05:00,116.3994792646983,118.00392851031236,114.05566834364218,116.81353759765625,4080300,0.0,0.0
2015-01-06 00:00:00-05:00,117.39761812448735,117.47155992094098,112.6286655835167,113.05010223388672,5075800,0.0,0.0
2015-01-07 00:00:00-05:00,113.92995569275504,117.24974373256187,113.13143168935159,116.99835968017578,3502400,0.0,0.0
2015-01-08 00:00:00-05:00,118.00389189909541,120.34030114525767,114.7136742340185,116.57689666748047,4560200,0.0,0.0
2015-01-09 00:00:00-05:00,117.38284676793823,117.38284676793823,114.32924412266323,115.14254760742188,3949100,0.0,0.0
2015-01-12 00:00:00-05:00,115.50480651855469,116.81349938393741,114.59538123742608,115.50480651855469,2700700,0.0,0.0
2015-01-13 00:00:00-05:00,117.47891564751245,119.00942239284429,113.4271568313674,114.70626831054688,4570400,0.0,0.0
2015-01-14 00:00:00-05:00,113.02791459083345,115.00203858269916,112.80611177978494,114.72108459472656,3426400,0.0,0.0
2015-01-15 00:00:00-05:00,115.45305172719478,116.6286629874808,112.03715319313761,112.32550811767578,2894000,0.0,0.0
2015-01-16 00:00:00-05:00,112.70258776990754,117.14622541114959,112.40684316981532,117.13882446289062,3513200,0.0,0.0
2015-01-20 00:00:00-05:00,117.71552161345981,118.09998725881125,114.343972937333,116.52513122558594,3664400,0.0,0.0
2015-01-21 00:00:00-05:00,114.88377994515527,117.02056745634378,114.88377994515527,116.3625259399414,2804900,0.0,0.0
2015-01-22 00:00:00-05:00,116.94660643401167,118.13699721555668,113.9447543627942,117.98173522949219,3783100,0.0,0.0
2015-01-23 00:00:00-05:00,118.15179002010024,118.30705200904006,117.0057597847786,118.1591796875,2249400,0.0,0.0
2015-01-26 00:00:00-05:00,118.01867464980377,119.39390841497433,116.57690004485063,118.10000610351562,3149600,0.0,0.0
2015-01-27 00:00:00-05:00,117.2128138864374,118.84683336309762,117.02797061578045,117.47898864746094,2876300,0.0,0.0
2015-01-28 00:00:00-05:00,117.05748321366057,118.97245566704862,114.24046394394004,114.33658599853516,4927100,0.0,0.0
2015-01-29 00:00:00-05:00,114.5214464995214,115.96322112707863,113.68595166937644,115.61571502685547,3435500,0.0,0.0
2015-01-30 00:00:00-05:00,115.00946284123793,115.98542925346135,112.03718046949555,112.57691955566406,5318200,0.0,0.0
2015-02-02 00:00:00-05:00,113.4271806911825,113.84122764215668,110.46228862807583,112.75434875488281,3832500,0.0,0.0
2015-02-03 00:00:00-05:00,113.68594208519151,113.68594208519151,110.07041003999834,112.55470275878906,4298400,0.0,0.0
2015-02-04 00:00:00-05:00,111.00206851130649,113.23496677611814,108.99836278203807,111.97803497314453,5827100,0.0,0.0
2015-02-05 00:00:00-05:00,112.59905597320164,113.78944639170572,111.66006083011884,113.39019012451172,3564400,0.0,0.0
2015-02-06 00:00:00-05:00,114.10000304084215,114.42531755932244,111.34953563254032,111.94102478027344,3242700,0.0,0.0
2015-02-09 00:00:00-05:00,110.90590989471629,112.25896334926372,110.31440945222461,110.91329956054688,3236400,0.0,0.0
2015-02-10 00:00:00-05:00,111.8647180699578,113.44792335702394,110.78695395156969,113.40332794189453,4108600,0.79,0.0
2015-02-11 00:00:00-05:00,113.94592150149225,115.38790037625161,113.17289652000846,113.80469512939453,3998700,0.0,0.0
2015-02-12 00:00:00-05:00,115.08318141711004,115.08318141711004,112.32558036652969,113.85675048828125,2935800,0.0,0.0
2015-02-13 00:00:00-05:00,114.18383275524373,114.32505920806369,111.64923076384916,114.07977294921875,3591400,0.0,0.0
2015-02-17 00:00:00-05:00,114.10943991921174,115.09801313318735,113.7229274476461,114.64460754394531,3895600,0.0,0.0
2015-02-18 00:00:00-05:00,114.629787700576,116.12379134325653,114.19867963266334,115.78931427001953,3297900,0.0,0.0
2015-02-19 00:00:00-05:00,115.93048775949804,116.2649646800065,115.23922487156374,115.98995208740234,3913900,0.0,0.0
