Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,84.10730401502406,84.46338671147372,83.03904988853327,83.43470001220703,1270800,0.0,0.0
2015-01-05 00:00:00-05:00,83.1735650303454,83.27643188362427,82.19235446654709,82.42974090576172,1728700,0.0,0.0
2015-01-06 00:00:00-05:00,82.35059764248801,82.84120585687003,81.53555954029852,81.69381713867188,2350900,0.0,0.0
2015-01-07 00:00:00-05:00,82.5959090582605,83.12608475709511,82.01826331854708,83.08651733398438,1558200,0.0,0.0
2015-01-08 00:00:00-05:00,83.75913833097964,84.85904530155938,83.60879537424026,84.81156921386719,1941200,0.0,0.0
2015-01-09 00:00:00-05:00,84.8748454511003,85.00936501131694,83.72745675093977,83.7432861328125,1416600,0.0,0.0
2015-01-12 00:00:00-05:00,83.92528478903743,84.09145708184809,83.04694121479498,83.24476623535156,1547200,0.0,0.0
2015-01-13 00:00:00-05:00,83.84617021887534,84.85112487466547,82.81748355967356,83.37139129638672,2086900,0.0,0.0
2015-01-14 00:00:00-05:00,82.01035336081512,83.0786074379209,81.49600701638893,82.11322021484375,2142900,0.0,0.0
2015-01-15 00:00:00-05:00,82.32689090898216,82.7858465707667,81.82837385113237,82.46141052246094,1547200,0.0,0.0
2015-01-16 00:00:00-05:00,82.64340067458926,84.4238262507199,82.42974622465415,84.30513000488281,2137100,0.0,0.0
2015-01-20 00:00:00-05:00,84.5978946986789,84.8827571741449,83.0311178793431,83.7511978149414,2226800,0.0,0.0
2015-01-21 00:00:00-05:00,83.45844168004125,83.90948259914185,82.76209356834765,83.09444427490234,2517800,0.0,0.0
2015-01-22 00:00:00-05:00,84.27348533910639,85.65034622607783,83.27644523061004,85.59495544433594,3486800,0.0,0.0
2015-01-23 00:00:00-05:00,85.45249859053341,85.57119481640902,84.6137223920565,84.66911315917969,1885300,0.0,0.0
2015-01-26 00:00:00-05:00,84.5979205391305,84.8590450578299,84.20227037711899,84.72452545166016,1806400,0.0,0.0
2015-01-27 00:00:00-05:00,84.40797582995151,84.4554579387387,83.64832849790034,83.91737365722656,1681100,0.0,0.0
2015-01-28 00:00:00-05:00,84.27346815723644,84.65329489541399,82.69878250835991,82.7541732788086,2262700,0.0,0.0
2015-01-29 00:00:00-05:00,82.99947276769592,83.14190703706907,81.90748072726252,82.72251892089844,2797400,0.0,0.0
2015-01-30 00:00:00-05:00,81.30609756839576,82.38226635008259,80.93418549922053,81.36148834228516,3675400,0.0,0.0
2015-02-02 00:00:00-05:00,81.45644148217549,82.78582601008516,80.66514131168502,82.7541732788086,2060600,0.0,0.0
2015-02-03 00:00:00-05:00,82.94410506919591,83.94905388914165,82.7067125418297,83.90949249267578,2478500,0.0,0.0
2015-02-04 00:00:00-05:00,83.60877630953512,84.95398414264297,83.54547084895238,84.4554672241211,2308200,0.0,0.0
2015-02-05 00:00:00-05:00,84.24179926281452,85.04892866265311,84.24179926281452,84.99353790283203,1705700,0.0,0.0
2015-02-06 00:00:00-05:00,84.99355567067867,85.51581065286302,84.59790557863487,84.82737731933594,2482500,0.0,0.0
2015-02-09 00:00:00-05:00,83.42676927611147,84.00442100193335,83.21312090675526,83.69580841064453,2206900,0.0,0.0
