Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,82.22765586097343,82.61862035791839,80.28064837092327,80.87491607666016,4323700,0.0,0.0
2015-01-05 00:00:00-05:00,80.36668377377116,80.36668377377116,78.81064630609742,79.17815399169922,5878100,0.0,0.0
2015-01-06 00:00:00-05:00,79.81149260606755,79.81149260606755,78.45875281432461,78.93572998046875,4910100,0.0,0.0
2015-01-07 00:00:00-05:00,79.98352078072396,81.68812629592975,79.75676064731988,81.6412124633789,5091000,0.0,0.0
2015-01-08 00:00:00-05:00,82.39188362907926,83.65860514085524,82.11820363099022,83.4474868774414,6464600,0.0,0.0
2015-01-09 00:00:00-05:00,83.572577722433,83.572577722433,81.96180573050077,82.01654052734375,5717600,0.0,0.0
2015-01-12 00:00:00-05:00,82.23550245169572,82.32933611464686,81.3675604577507,81.64905548095703,4992900,0.0,0.0
2015-01-13 00:00:00-05:00,82.42313026424381,82.91574333587441,80.65596923587404,81.10948944091797,5395200,0.0,0.0
2015-01-14 00:00:00-05:00,80.08517679235926,80.85929089471131,79.66293436352512,80.2572021484375,5384400,0.0,0.0
2015-01-15 00:00:00-05:00,80.78892046378601,81.0469585179936,78.83409756641832,78.982666015625,6895000,0.0,0.0
2015-01-16 00:00:00-05:00,78.86536132701312,81.5630140560801,78.38056318764137,81.4144515991211,6403800,0.0,0.0
2015-01-20 00:00:00-05:00,81.97746423661897,82.06347693612383,80.03046196690742,80.73419952392578,5331300,0.0,0.0
2015-01-21 00:00:00-05:00,80.57779474984805,81.36753883194598,80.1477313660161,80.95311737060547,5899200,0.0,0.0
2015-01-22 00:00:00-05:00,81.61774706229359,83.12687027443114,80.96092956427469,82.939208984375,5804100,0.0,0.0
2015-01-23 00:00:00-05:00,83.04868614929153,83.25981033981846,82.34494879027739,82.3918685913086,4072300,0.0,0.0
2015-01-26 00:00:00-05:00,82.38404839753866,83.27544707204412,82.14946728713387,83.16597747802734,4192300,0.0,0.0
2015-01-27 00:00:00-05:00,81.93053187989646,82.73591791546217,81.63340096323161,82.22766876220703,4606500,0.0,0.0
2015-01-28 00:00:00-05:00,82.3449685440242,84.00266072451649,81.78979948474607,81.8992691040039,4917300,0.0,0.0
2015-01-29 00:00:00-05:00,82.21202029069421,84.24503463871656,81.71940713412442,84.15120697021484,6529300,0.0,0.0
2015-01-30 00:00:00-05:00,83.16600022094151,83.55696486810065,81.61777759330666,81.64905548095703,7000000,0.0,0.0
2015-02-02 00:00:00-05:00,81.93054966743861,82.10257506493532,79.42055737418822,81.65687561035156,5012800,0.0,0.0
2015-02-03 00:00:00-05:00,82.01654789466865,83.91663596381947,81.95399213104447,83.85408020019531,5969200,0.0,0.0
2015-02-04 00:00:00-05:00,83.7367915600297,85.2302791312526,83.47093850698363,84.7689437866211,6765200,0.0,0.0
2015-02-05 00:00:00-05:00,85.21465814675977,85.49614720771176,84.56565539289805,85.22247314453125,4471800,0.0,0.0
2015-02-06 00:00:00-05:00,85.44923515797291,85.80892192939153,84.80805335402714,85.2615737915039,4223700,0.0,0.0
2015-02-09 00:00:00-05:00,85.13644534587813,85.58996569337745,84.47962771072413,84.71420288085938,4243800,0.0,0.0
2015-02-10 00:00:00-05:00,85.06609256036019,86.67686507179273,84.96444389505288,86.53611755371094,5414400,0.0,0.0
2015-02-11 00:00:00-05:00,86.4813530393003,86.6377424310427,85.8636283646198,86.25459289550781,4552900,0.0,0.0
