Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,27.05300979295194,27.185396598664575,27.00120606934923,27.029985427856445,11421200,0.0,0.0
2015-01-05 00:00:00-05:00,27.099051303266567,27.145097825465285,26.79974122394187,26.805496215820312,18964500,0.0,0.0
2015-01-06 00:00:00-05:00,26.932131761153194,27.271733418295383,26.747941255149705,27.076030731201172,22950100,0.0,0.0
2015-01-07 00:00:00-05:00,27.326467664338203,27.396357930793414,26.819775451892784,26.90131187438965,20793600,0.55,0.0
2015-01-08 00:00:00-05:00,27.035270000244843,27.512844691229915,26.86637404527959,27.4778995513916,17617500,0.0,0.0
2015-01-09 00:00:00-05:00,27.50700377154199,27.553597264869964,27.151736160866317,27.233272552490234,13037600,0.0,0.0
2015-01-12 00:00:00-05:00,27.373059430842,27.53030918779348,27.180864542889946,27.419652938842773,12730300,0.0,0.0
2015-01-13 00:00:00-05:00,27.65262080718056,27.838990442915627,27.33229813461725,27.4778995513916,13072800,0.0,0.0
2015-01-14 00:00:00-05:00,27.30316851813056,27.571074495847885,27.122622026172962,27.3555850982666,14795900,0.0,0.0
2015-01-15 00:00:00-05:00,27.52448209045977,27.68755713610916,27.25657610205802,27.431297302246094,12475800,0.0,0.0
2015-01-16 00:00:00-05:00,27.448774946533458,27.972938622891466,27.442949646721182,27.949644088745117,18050200,0.0,0.0
2015-01-20 00:00:00-05:00,28.0370059765452,28.101070949726598,27.786571384127612,28.060302734375,16460300,0.0,0.0
2015-01-21 00:00:00-05:00,27.891407817293324,28.188435959924067,27.728334936916518,28.10107421875,24880200,0.0,0.0
2015-01-22 00:00:00-05:00,28.025353125261383,28.2350194688682,27.32064297612795,27.8389835357666,38451100,0.0,0.0
2015-01-23 00:00:00-05:00,27.86810268702184,27.914696194108107,27.36141051681254,27.460420608520508,24317800,0.0,0.0
2015-01-26 00:00:00-05:00,27.361410339586744,27.431298378062763,27.076032886484263,27.349761962890625,15064400,0.0,0.0
2015-01-27 00:00:00-05:00,27.175036145407578,27.28569237269603,26.98284351678023,26.994489669799805,17008900,0.0,0.0
2015-01-28 00:00:00-05:00,27.274054398535945,27.390533737263656,26.808128156821216,26.81977653503418,19575800,0.0,0.0
2015-01-29 00:00:00-05:00,26.790659907044162,26.95373277814264,26.423743725371338,26.854724884033203,19161600,0.0,0.0
2015-01-30 00:00:00-05:00,26.691651598579792,27.087685390570847,26.53440180887541,26.621761322021484,22768000,0.0,0.0
2015-02-02 00:00:00-05:00,26.907138313005966,27.46042405984037,26.650878435225284,27.361413955688477,23172300,0.0,0.0
2015-02-03 00:00:00-05:00,27.518664261033432,27.937996998812554,27.495367504112142,27.856460571289062,21481800,0.0,0.0
2015-02-04 00:00:00-05:00,27.76327019575286,28.136011596443176,27.75744711807523,27.8389835357666,19937400,0.0,0.0
2015-02-05 00:00:00-05:00,27.984590061941667,28.031183578732886,27.687564168351702,27.873933792114258,18762300,0.0,0.0
2015-02-06 00:00:00-05:00,28.10106351984957,28.980494789243785,27.95546215446175,28.73006248474121,47425400,0.0,0.0
2015-02-09 00:00:00-05:00,28.56698187835757,28.811593279829854,28.52621368172887,28.59027862548828,21052900,0.0,0.0
2015-02-10 00:00:00-05:00,28.683469733870343,28.864016231499807,28.54369144188292,28.83489418029785,15100800,0.0,0.0
2015-02-11 00:00:00-05:00,28.765011076365735,29.050390786483515,28.631058060335253,29.00962257385254,19402900,0.0,0.0
2015-02-12 00:00:00-05:00,29.038731410920633,29.114444729290454,28.68346378822391,28.840713500976562,20447300,0.0,0.0
2015-02-13 00:00:00-05:00,28.788298516451267,28.887306366029115,28.555335472491258,28.71841049194336,14619600,0.0,0.0
2015-02-17 00:00:00-05:00,28.508752903765004,28.7242423411369,28.473807769988106,28.6427059173584,15363700,0.0,0.0
2015-02-18 00:00:00-05:00,28.665997095633706,28.718413675249835,28.351497617936918,28.50292205810547,13513400,0.0,0.0
2015-02-19 00:00:00-05:00,28.386446685031185,28.61940756544922,28.386446685031185,28.485454559326172,11609800,0.0,0.0
2015-02-20 00:00:00-05:00,28.444687656055628,28.526224079031604,28.200076165426793,28.520401000976562,13481500,0.0,0.0
2015-02-23 00:00:00-05:00,28.502934754018227,28.537879896561243,28.26997380216923,28.403926849365234,12255700,0.0,0.0
2015-02-24 00:00:00-05:00,28.34567178121725,28.77665278562488,28.136007688432922,28.665996551513672,16307000,0.0,0.0
